0,-15625,0
2,-313378
3,-198595
4,43887.9
5,149344
6,77511.9
7,-42700.3
8,-93310.7
9,-56830
10,4703.62
11,31226.9
12,15968.9
13,-12776.4
14,-26669
15,-20541
16,-6721.72
17,1209.29
18,-195.975
19,-5841.24
20,-9411.42
21,-8980.86
22,-6452.84
23,-4714.85
24,-4650.31
25,-5551.94
26,-6180.14
27,-6280.26
28,-6139.78
29,-6124.06
30,-6212.21
31,-6271.35
32,-6157.29
33,-5911.81
34,-5665.24
35,-5476.99
36,-5290.79
37,-5147.72
38,-5024.15
39,-4899.7
40,-4785.33
41,-4621.86
42,-4454.02
43,-4322.15
44,-4230.98
45,-4153.72
46,-4072.21
47,-3966.54
48,-3852.83
49,-3778.18
50,-3737.37
51,-3702.32
52,-3652.35
53,-3592.58
54,-3537.02
55,-3500.88
56,-3487.92
57,-3497.41
58,-3524.02
59,-3523.35
60,-3527.37
61,-3529.45
62,-3525.37
63,-3521.22
64,-3521.84
65,-3549.58
66,-3571.92
67,-3579.44
68,-3563.93
69,-3528.94
70,-3499.81
71,-3471.96
72,-3455.65
73,-3443.16
74,-3420.93
75,-3385.11
76,-3357.38
77,-3330.61
78,-3304.33
79,-3281.83
80,-3284.44
81,-3283.08
82,-3267.99
83,-3228.83
84,-3174.91
85,-3129.54
86,-3101.57
87,-3090.04
88,-3090.43
89,-3086.74
90,-3091.64
91,-3082.09
92,-3068.93
93,-3055.81
94,-3042.26
95,-3044.35
96,-3070.8
97,-3056
98,-2970.16
99,-2873.28
100,-2819.38
101,-2778.99
102,-2764.21
103,-2763.64
104,-2761.48
105,-2764.06
106,-2809.98
107,-2847.23
108,-2839.54
109,-2793.58
110,-2731.38
111,-2723.64
112,-2737.76
113,-2741.42
114,-2718.46
115,-2686.53
116,-2655.17
117,-2641.53
118,-2682.61
119,-2741.78
120,-2759.64
121,-2736.89
122,-2660.44
123,-2594.03
124,-2564.74
125,-2655.52
126,-2819.23
127,-2907.92
128,-2872.08
129,-2772.53
130,-2705.26
131,-2700.34
132,-2718.78
133,-2719.26
134,-2674.25
135,-2602.31
136,-2548.33
137,-2538.61
138,-2600.6
139,-2701.15
140,-2787.81
141,-2814.37
142,-2782.08
143,-2710.1
144,-2638.34
145,-2598.77
146,-2594.59
147,-2602.25
148,-2606
149,-2601.39
150,-2593.29
151,-2585.81
152,-2590.65
153,-2652.85
154,-2711
155,-2713.48
156,-2677
157,-2615.22
158,-2558.35
159,-2529.33
160,-2527.6
161,-2542.05
162,-2556.03
163,-2666.89
164,-2855.24
165,-3046.08
166,-3137.31
167,-3053.38
168,-2860.39
169,-2705.81
170,-2668.26
171,-2698.91
172,-2727.18
173,-2709.52
174,-2653.74
175,-2593.58
176,-2614.31
177,-2711.04
178,-2810.6
179,-2864.67
180,-2858.19
181,-2794.7
182,-2714.73
183,-2649.82
184,-2618.05
185,-2620.7
186,-2625.01
187,-2625.27
188,-2616.12
189,-2599.9
190,-2585.13
191,-2576.64
192,-2591.47
193,-2665.13
194,-2724.51
195,-2727.28
196,-2682.34
197,-2616.18
198,-2561.6
199,-2535.09
200,-2533.28
201,-2540.26
202,-2548.07
203,-2549.7
204,-2549.04
205,-2545.97
206,-2540.18
207,-2543.93
208,-2579.3
209,-2619.64
210,-2629.65
211,-2608.43
212,-2568.08
213,-2530.6
214,-2511.86
215,-2511.68
216,-2521.48
217,-2530.52
218,-2531.33
219,-2530.28
220,-2526.96
221,-2523.73
222,-2522.47
223,-2536.91
224,-2560.62
225,-2576.53
226,-2576.35
227,-2559.25
228,-2536.89
229,-2521.31
230,-2516.82
231,-2518.32
232,-2525.75
233,-2529.29
234,-2529.35
235,-2528.28
236,-2525.87
237,-2523.1
238,-2521.37
239,-2520.63
240,-2520.95
241,-2536.71
242,-2558.51
243,-2567.75
244,-2562.36
245,-2545.54
246,-2528.66
247,-2519.54
248,-2519
249,-2524.54
250,-2529.71
251,-2530.11
252,-2529.16
253,-2527.51
254,-2525.01
255,-2522.3
256,-2521.17
257,-2521.41
258,-2527.41
259,-2541.63
260,-2553.18
261,-2556.91
262,-2549.62
263,-2538.13
264,-2528.81
265,-2525.29
266,-2524.38
267,-2526.65
268,-2529.52
269,-2530.75
270,-2530
271,-2528.55
272,-2526.65
273,-2524.69
274,-2523.07
275,-2522.13
276,-2525.79
277,-2539.04
278,-2549.32
279,-2552.23
280,-2546.2
281,-2536.36
282,-2528.74
283,-2525.76
284,-2525.48
285,-2528.25
286,-2530.55
287,-2530.8
288,-2529.72
289,-2528.17
290,-2526.35
291,-2524.52
292,-2523.55
293,-2523.66
294,-2528.67
295,-2540.74
296,-2550.37
297,-2552.65
298,-2545.84
299,-2535.72
300,-2527.67
301,-2525.19
302,-2526
303,-2529.53
304,-2532.32
305,-2532.71
306,-2531.81
307,-2529.33
308,-2526.53
309,-2524.92
310,-2524.18
311,-2524.66
312,-2530.34
313,-2539.62
314,-2544.8
315,-2545.53
316,-2538.23
317,-2531.64
318,-2530.24
319,-2529.99
320,-2530.31
321,-2531.22
322,-2532.26
323,-2532.58
324,-2531.85
325,-2530.04
326,-2528.26
327,-2526.97
328,-2526.14
329,-2525.87
330,-2534.44
331,-2544.56
332,-2548.08
333,-2545.98
334,-2539.73
335,-2530.99
336,-2527.3
337,-2528.09
338,-2531.06
339,-2533.91
340,-2534.78
341,-2533.77
342,-2530.99
343,-2528.38
344,-2526.92
345,-2526.5
346,-2529.71
347,-2536.5
